hour,minute,second,Irms,Vrms,Prms
2,20,48,2.20,82.78,181.90
2,20,48,7.21,80.55,580.77
2,20,48,45.64,"
",
2,20,48,1.40,82.80,115.86
2,20,48,5.55,81.20,450.78
2,20,48,8.16,81.09,661.67
2,20,48,4.87,82.84,403.05
2,20,48,2.20,82.78,181.90
2,20,48,7.21,80.55,580.77
2,20,48,45.64,"
",
2,20,48,1.40,82.80,115.86
2,20,48,5.55,81.20,450.78
2,20,48,8.16,81.09,661.67
2,20,48,4.87,82.84,403.05
2,20,48,2.20,82.78,181.90
2,20,48,7.21,80.55,580.77
2,20,50,1.89,82.62,156.45
,,,,,
