hour,minute,second,Irms,Vrms,Prms
2,6,59,0.,5.03,"
"
2,6,59,0.04,80.86,3.41
2,6,59,0.14,80.66,11.30
2,6,59,0.23,80.66,18.69
2,6,59,31,80.83,24.69
2,6,59,0.19,80.21,15.36
2,6,59,0.10,81.16,8.10
2,6,59,0.06,80.80,5.03
2,6,59,0.04,80.86,3.41
2,6,59,0.14,80.66,11.30
2,6,59,0.23,80.66,18.69
2,6,59,31,80.83,24.69
2,6,59,0.19,80.21,15.36
2,6,59,0.10,81.16,8.10
2,6,59,0.06,80.80,5.03
,,,,,
