hour,minute,second,Irms,Vrms,Prms
2,39,56,7.91,80.09,633.24
2,39,56,7.56,81.33,614.92
2,39,56,3.02,80.55,243.59
2,39,56,57.81,"
",
2,39,56,7.07,81.31,575.14
2,39,56,2.30,82.08,189.00
2,39,56,4.07,80.93,329.13
2,39,56,7.91,80.09,633.24
2,39,56,7.56,81.33,614.92
2,39,56,3.02,80.55,243.59
2,39,56,57.81,"
",
2,39,56,7.07,81.31,575.14
2,39,56,2.30,82.08,189.00
2,39,56,4.07,80.93,329.13
2,39,56,7.91,80.09,633.24
2,39,56,7.56,81.33,614.92
2,39,56,3.02,80.55,243.59
,,,,,
