hour,minute,second,Irms,Vrms,Prms
2,29,2,3.847,469.00,"
"
2,29,2,8.02,80.58,646.31
2,29,2,2.37,82.37,195.37
2,29,2,76.63,"
",
2,29,2,5.35,81.62,436.62
2,29,2,8.23,80.06,658.67
2,29,2,2.86,80.78,230.80
2,29,2,5.78,81.17,469.00
2,29,2,8.02,80.58,646.31
2,29,2,2.37,82.37,195.37
2,29,2,7.05,81.22,572.77
2,29,2,1.65,80.73,133.11
2,29,2,7.68,80.50,618.14
2,29,3,6.47,81.96,530.29
2,29,3,2.30,80.96,186.31
2,29,3,7.91,80.30,635.25
,,,,,
