hour,minute,second,Irms,Vrms,Prms
2,29,27,8.2,81.95,"
"
2,29,27,3.41,81.96,279.5
2,29,27,25.34,"
",
2,29,27,7.53,80.62,607.47
2,29,27,6.5,81.6,530.04
2,29,27,2.38,82.74,196.98
2,29,27,8.01,80.12,641.39
2,29,27,5.56,81.44,452.95
2,29,27,3.41,81.96,279.5
2,29,27,8.06,78.48,632.38
2,29,28,2.33,81.86,190.85
2,29,28,6.43,81.65,525.01
2,29,28,7.65,80.29,613.9
2,29,28,1.56,82.29,128.59
2,29,28,7.45,79.23,590.46
2,29,29,6.58,82.57,543.14
2,29,29,2.3,81.74,187.71
