hour,minute,second,Irms,Vrms,Prms
2,6,9,0.04,80.96,2.56
2,6,9,0.03,80.54,22.96
2,6,9,0.35,81.65,28.86
2,6,9,0.34,79.64,27.05
2,6,9,0.34,80.36,27.19
2,6,9,0.33,81.30,27.11
2,6,9,0.13,80.99,10.71
2,6,9,0.03,80.96,2.56
2,6,9,0.34,78.75,26.95
2,6,9,0.34,79.90,27.14
2,6,9,0.34,80.41,27.11
2,6,10,0.33,80.29,26.48
2,6,10,0.13,81.54,10.38
2,6,10,0.03,80.35,2.08
2,6,10,0.26,80.77,20.92
,,,,,
