hour,minute,second,Irms,Vrms,Prms
2,28,26,5.52,81.02,447.13
2,28,26,8.27,79.95,661.39
2,28,26,3.29,81.95,269.27
2,28,26,5.10,81.23,414.55
2,28,26,8.34,80.8.12,80.48
2,28,26,2.85,81.43,232.22
2,28,26,5.52,81.02,447.13
2,28,26,8.27,79.95,661.39
2,28,26,3.29,81.95,269.27
2,28,26,5.10,81.23,414.55
2,28,28,8.34,80.74.29,81.88
2,28,28,4.11,81.15,333.89
2,28,28,8.35,79.93,667.24
2,28,29,4.84,81.87,395.89
2,28,29,3.59,80.13,287.73
,,,,,
