hour,minute,second,Irms,Vrms,Prms
2,50,40,0.00,84.52,0.00
2,50,40,0.01,82.82,0.62
2,50,40,"
",,
2,50,40,0.00,83.50,0.00
2,50,40,0.00,83.85,0.00
2,50,40,0.01,81.64,0.43
2,50,40,0.00,84.07,0.00
2,50,40,0.00,84.48,0.00
2,50,40,0.00,84.52,0.00
2,50,40,0.01,82.82,0.62
2,50,40,"
",,
2,50,40,0.00,83.50,0.00
2,50,40,0.00,83.85,0.00
2,50,40,0.01,81.64,0.43
2,50,40,0.00,84.07,0.00
2,50,40,0.00,84.48,0.00
2,50,40,0.00,84.52,0.00
,,,,,
