hour,minute,second,Irms,Vrms,Prms
2,52,33,0.000,82.88,0.00
2,52,33,"
",,
2,52,33,0.00,83.02,0.00
2,52,33,0.00,82.78,0.00
2,52,33,0.00,84.10,0.00
2,52,33,0.00,84.54,0.00
2,52,33,0.01,83.97,0.44
2,52,33,0.00,82.91,0.00
2,52,33,0.00,82.88,0.00
2,52,33,"
",,
2,52,33,0.00,83.02,0.00
2,52,33,0.00,82.78,0.00
2,52,33,0.00,84.10,0.00
2,52,33,0.00,84.54,0.00
2,52,33,0.01,83.97,0.44
2,52,33,0.00,82.91,0.00
2,52,33,0.00,82.88,0.00
,,,,,
