hour,minute,second,Irms,Vrms,Prms
2,40,21,4.4,80.54,81.82
2,40,21,6.31,80.15,505.73
2,40,21,8.37,80.48,673.74
2,40,21,0.56,"
",
2,40,21,7.07,80.53,569.42
2,40,21,8.21,80.75,663.25
2,40,21,4.9,82.16,402.95
2,40,21,1.54,81.82,125.75
2,40,21,6.31,80.15,505.73
2,40,21,8.37,80.48,673.74
2,40,21,0.56,"
",
2,40,21,7.07,80.53,569.42
2,40,21,8.21,80.75,663.25
2,40,21,4.9,82.16,402.95
2,40,21,1.54,81.82,125.75
2,40,21,6.31,80.15,505.73
2,40,21,8.37,80.48,673.74
