hour,minute,second,Irms,Vrms,Prms
2,28,10,1.51,82.20,124.32
2,28,10,7.06,80.50,568.70
2,28,10,36.01,"
",
2,28,10,6.26,81.54,510.57
2,28,10,1.96,80.89,158.70
2,28,10,7.68,79.56,610.66
2,28,10,6.93,80.84,560.35
2,28,10,1.51,82.20,124.32
2,28,10,7.06,80.50,568.70
2,28,10,36.01,"
",
2,28,10,6.26,81.54,510.57
2,28,10,1.96,80.89,158.70
2,28,10,7.68,79.56,610.66
2,28,10,6.93,80.84,560.35
2,28,10,1.51,82.20,124.32
2,28,10,7.06,80.50,568.70
2,28,11,6.12,81.44,498.54
,,,,,
