hour,minute,second,Irms,Vrms,Prms
2,51,7,0.0,84.18,0.00
2,51,7,0.00,83.70,0.00
2,51,7,"
",,
2,51,7,0.00,84.87,0.00
2,51,7,0.00,83.78,0.00
2,51,7,0.00,82.74,0.00
2,51,7,0.00,83.40,0.00
2,51,7,0.01,84.39,0.63
2,51,7,0.00,84.18,0.00
2,51,7,0.00,83.70,0.00
2,51,7,0.00,83.55,0.00
2,51,8,0.00,82.04,0.00
2,51,8,0.01,82.64,0.44
2,51,8,0.00,84.56,0.00
2,51,8,0.00,85.24,0.00
2,51,8,0.00,83.70,0.00
,,,,,
