hour,minute,second,Irms,Vrms,Prms
2,7,7,0.1,25,22.49
2,7,7,0.31,80.47,25.17
2,7,7,0.34,80.01,27.21
2,7,7,6,81.74,4.75
2,7,7,0.05,81.43,4.1
2,7,7,0.15,80.42,11.85
2,7,7,0.24,81.13,19.41
2,7,7,0.28,80.25,22.49
2,7,7,0.31,80.47,25.17
2,7,7,0.34,80.01,27.21
2,7,7,0.26,80.27,21.13
2,7,7,0.3,79.88,23.68
2,7,7,0.33,79.78,26.53
2,7,7,0.35,79.53,28.01
2,7,7,0.35,79.23,27.91
