hour,minute,second,Irms,Vrms,Prms
2,36,25,303,531.02,"
"
2,36,25,7.99,80.64,644.62
2,36,25,3.01,82.05,246.94
2,36,25,37.45,"
",
2,36,25,7.82,80.01,626.04
2,36,25,6.88,79.67,548.14
2,36,25,1.29,81.87,105.30
2,36,25,6.64,80.03,531.02
2,36,25,7.99,80.64,644.62
2,36,25,3.01,82.05,246.94
2,36,25,37.45,"
",
2,36,25,7.82,80.01,626.04
2,36,25,6.88,79.67,548.14
2,36,25,1.29,81.87,105.30
2,36,25,6.64,80.03,531.02
2,36,25,7.99,80.64,644.62
2,36,25,3.01,82.05,246.94
,,,,,
