hour,minute,second,Irms,Vrms,Prms
,,,,,
2,21,2,73.98,"
",
2,21,2,2.00,82.95,165.68
2,21,2,5.21,82.00,426.92
2,21,2,8.16,80.28,655.24
2,21,2,4.88,82.59,402.71
2,21,2,2.35,82.30,193.12
2,21,2,7.48,80.57,602.49
2,21,2,73.98,"
",
2,21,2,2.00,82.95,165.68
2,21,2,5.21,82.00,426.92
2,21,2,8.16,80.28,655.24
2,21,2,4.88,82.59,402.71
2,21,2,2.35,82.30,193.12
2,21,2,7.48,80.57,602.49
2,21,4,4.06,81.78,332.44
2,21,4,3.16,82.75,261.26
2,21,4,7.79,81.46,634.81
,,,,,
