hour,minute,second,Irms,Vrms,Prms
2,52,27,02.35,0.00,"
"
2,52,27,0.00,84.24,0.00
2,52,27,0.00,84.43,0.00
2,52,27,0.00,84.36,0.00
2,52,27,"
",,
2,52,27,0.00,84.51,0.00
2,52,27,0.01,84.42,0.45
2,52,27,0.00,83.80,0.00
2,52,27,0.00,82.35,0.00
2,52,27,0.00,84.24,0.00
2,52,27,0.00,84.43,0.00
2,52,27,0.00,84.36,0.00
2,52,27,0.00,82.65,0.00
2,52,27,0.00,82.66,0.00
2,52,28,0.00,83.83,0.00
2,52,28,0.00,84.79,0.00
,,,,,
