hour,minute,second,Irms,Vrms,Prms
2,39,33,8.14,337.88,"
"
2,39,33,7.77,75.91,589.50
2,39,33,7.10,78.97,560.30
2,39,33,2.90,78.79,228.37
2,39,33,3.35,80.24,268.63
2,39,33,32.83,"
",
2,39,33,1.76,81.99,144.59
2,39,33,4.35,77.64,337.88
2,39,33,7.77,75.91,589.50
2,39,33,7.10,78.97,560.30
2,39,33,2.90,78.79,228.37
2,39,33,3.35,80.24,268.63
2,39,33,4.34,76.98,333.77
2,39,34,1.82,80.94,147.29
2,39,34,6.70,79.39,532.00
2,39,34,8.40,80.59,676.83
,,,,,
