hour,minute,second,Irms,Vrms,Prms
2,8,0,.21,,81.94
2,8,0,0.05,82.49,3.82
2,8,0,7,81.23,5.69
2,8,0,0.20,81.55,16.14
2,8,0,0.32,80.41,25.62
2,8,0,0.33,80.25,26.86
2,8,0,0.33,80.93,26.89
2,8,0,0.29,81.94,24.06
2,8,0,0.05,82.49,3.82
2,8,0,0.27,79.89,21.37
2,8,0,0.35,79.90,28.34
2,8,1,0.34,80.05,27.19
2,8,1,0.33,80.89,26.87
2,8,1,0.13,82.02,10.83
2,8,1,0.06,81.14,4.63
,,,,,
