hour,minute,second,Irms,Vrms,Prms
2,28,1,2,"
",
2,28,1,3.15,80.86,254.63
2,28,1,86.93,"
",
2,28,1,8.24,79.74,656.71
2,28,1,3.35,81.68,273.25
2,28,1,4.70,80.73,379.62
2,28,1,8.41,79.70,670.11
2,28,1,4.91,82.39,404.78
2,28,1,3.15,80.86,254.63
2,28,1,3.59,80.04,287.34
2,28,1,8.25,79.81,658.54
2,28,1,5.82,81.87,476.58
2,28,2,2.31,81.76,188.51
2,28,2,7.69,80.17,616.26
2,28,2,7.01,81.03,567.90
2,28,2,1.33,81.59,108.75
2,28,2,7.00,80.03,560.42
,,,,,
