hour,minute,second,Irms,Vrms,Prms
2,9,33,0.31,25.92,"
"
2,9,33,0.02,82.09,11.93
2,9,33,0.20,81.65,16.31
2,9,33,0.35,80.48,28.24
2,9,33,0.34,80.60,27.18
2,9,33,0.27,81.85,22.11
2,9,33,0.07,82.25,5.59
2,9,33,0.32,81.02,25.92
2,9,33,,82.09,11.93
2,9,33,0.20,81.65,16.31
2,9,33,0.35,80.48,28.24
2,9,33,0.34,80.60,27.18
2,9,33,0.27,81.85,22.11
2,9,33,0.07,82.25,5.59
2,9,33,0.32,81.02,25.92
,,,,,
