hour,minute,second,Irms,Vrms,Prms
2,6,0,0.8,27.41,"
"
2,6,0,0.34,81.18,27.27
2,6,0,0.19,81.38,15.09
2,6,0,0.36,78.63,28.28
2,6,0,0.35,79.61,27.94
2,6,0,0.34,79.85,27.02
2,6,0,0.33,80.91,27.08
2,6,1,0.12,81.39,9.80
2,6,1,0.03,81.28,2.64
2,6,1,0.23,80.44,18.27
2,6,1,0.31,79.94,24.87
2,6,1,0.36,79.70,29.06
2,6,2,0.35,79.81,27.81
2,6,2,0.34,79.24,27.22
2,6,2,0.34,78.97,26.52
,,,,,
