hour,minute,second,Irms,Vrms,Prms
2,52,45,0.00,0.43,"
"
2,52,45,0.00,83.27,0.00
2,52,45,0.00,85.73,0.00
2,52,45,"
",,
2,52,45,0.00,83.37,0.00
2,52,45,0.00,84.65,0.00
2,52,45,0.00,84.66,0.00
2,52,45,0.00,83.82,0.00
2,52,45,0.01,82.41,0.43
2,52,45,0.00,83.27,0.00
2,52,45,0.00,85.73,0.00
2,52,45,"
",,
2,52,45,0.00,83.37,0.00
2,52,45,0.00,84.65,0.00
2,52,45,0.00,84.66,0.00
2,52,45,0.00,83.82,0.00
2,52,45,0.01,82.41,0.43
,,,,,
