hour,minute,second,Irms,Vrms,Prms
2,6,36,09.98,16.39,"
"
2,6,36,0.29,80.12,23.14
2,6,36,,80.03,27.39
2,6,36,0.34,79.97,26.87
2,6,36,0.33,80.66,26.80
2,6,36,0.13,80.60,10.12
2,6,36,0.04,80.73,3.30
2,6,36,0.20,79.98,16.39
2,6,36,0.29,80.12,23.14
2,6,36,,80.03,27.39
2,6,36,0.34,79.97,26.87
2,6,36,0.33,80.66,26.80
2,6,36,0.13,80.60,10.12
2,6,36,0.04,80.73,3.30
2,6,36,0.20,79.98,16.39
,,,,,
