hour,minute,second,Irms,Vrms,Prms
2,8,59,0.141,"
",
2,8,59,0.33,81.58,26.81
2,8,59,,80.59,28.08
2,8,59,0.33,80.45,26.92
2,8,59,0.27,81.42,21.85
2,8,59,0.06,81.77,4.71
2,8,59,0.32,80.66,25.91
2,8,59,0.34,80.72,27.21
2,8,59,0.33,81.58,26.81
2,8,59,0.06,81.32,4.58
2,8,59,0.28,80.63,22.79
2,8,59,0.34,80.33,27.39
2,9,0,0.33,81.19,27.07
2,9,0,0.11,82.60,9.05
2,9,0,0.23,81.97,18.75
2,9,0,0.35,81.05,28.74
,,,,,
