hour,minute,second,Irms,Vrms,Prms
,,,,,
2,28,19,8.12,80.61,654.18
2,28,19,2.76,81.96,226.46
2,28,19,5.45,80.66,439.57
2,28,19,56.90,"
",
2,28,19,7.70,80.61,620.73
2,28,19,2.01,82.40,165.41
2,28,19,6.17,80.36,495.76
2,28,19,8.12,80.61,654.18
2,28,19,2.76,81.96,226.46
2,28,19,5.45,80.66,439.57
2,28,19,56.90,"
",
2,28,19,7.70,80.61,620.73
2,28,19,2.01,82.40,165.41
2,28,19,6.17,80.36,495.76
2,28,19,8.12,80.61,654.18
2,28,19,2.76,81.96,226.46
2,28,19,5.45,80.66,439.57
,,,,,
