hour,minute,second,Irms,Vrms,Prms
2,29,16,7.85,79.66,625.20
2,29,16,6.07,81.71,496.20
2,29,16,2.81,81.46,228.55
2,29,16,24.30,"
",
2,29,16,7.43,79.97,594.05
2,29,16,6.71,81.12,544.29
2,29,16,2.09,81.80,171.22
2,29,16,7.85,79.66,625.20
2,29,16,6.07,81.71,496.20
2,29,16,2.81,81.46,228.55
2,29,16,24.30,"
",
2,29,16,7.43,79.97,594.05
2,29,16,6.71,81.12,544.29
2,29,16,2.09,81.80,171.22
2,29,16,7.85,79.66,625.20
2,29,16,6.07,81.71,496.20
2,29,16,2.81,81.46,228.55
,,,,,
