hour,minute,second,Irms,Vrms,Prms
2,36,6,8.21,143.64,"
"
2,36,6,6.22,80.94,503.65
2,36,6,35.46,"
",
2,36,6,6.55,81.91,536.59
2,36,6,1.50,81.71,122.64
2,36,6,7.28,80.11,583.41
2,36,6,7.41,80.93,599.94
2,36,6,1.74,82.51,143.64
2,36,6,6.22,80.94,503.65
2,36,6,7.94,81.24,645.19
2,36,6,2.57,82.26,211.37
2,36,6,5.32,80.46,428.22
2,36,6,8.35,80.34,670.84
2,36,7,4.21,81.88,344.79
2,36,7,3.79,81.05,306.76
2,36,7,8.22,80.66,662.64
,,,,,
