hour,minute,second,Irms,Vrms,Prms
2,40,32,7.76,"
",
2,40,32,6.35,80.13,508.67
2,40,32,8.36,80.52,673.09
2,40,32,5.78,81.81,472.88
2,40,32,1.10,81.49,89.38
2,40,32,5.34,80.68,430.87
2,40,32,8.30,80.18,665.10
2,40,32,130.76,"
",
2,40,32,6.35,80.13,508.67
2,40,32,8.36,80.52,673.09
2,40,32,5.78,81.81,472.88
2,40,32,1.10,81.49,89.38
2,40,32,5.34,80.68,430.87
2,40,32,8.30,80.18,665.10
2,40,32,4.69,81.08,380.02
2,40,32,8.08,79.56,642.46
2,40,32,7.31,81.68,596.83
,,,,,
