hour,minute,second,Irms,Vrms,Prms
2,51,33,0.00,"
",
2,51,33,0.00,84.66,0.00
2,51,33,0.00,84.58,0.00
2,51,33,0.00,83.89,0.00
2,51,33,0.01,82.99,0.44
2,51,33,0.00,83.91,0.00
2,51,33,0.00,84.47,0.00
2,51,33,0.00,83.88,0.00
2,51,33,0.01,84.32,0.45
2,51,33,0.00,83.02,0.00
2,51,34,0.00,82.75,0.00
2,51,34,0.01,84.04,0.44
2,51,34,0.01,84.74,0.45
2,51,34,0.00,83.94,0.00
2,51,34,0.00,83.03,0.00
2,51,35,0.00,82.58,0.00
,,,,,
