hour,minute,second,Irms,Vrms,Prms
2,48,57,0.0100,"
",
2,48,57,0.00,84.22,0.00
2,48,57,0.00,82.44,0.00
2,48,57,0.01,82.91,0.44
2,48,57,0.01,84.85,0.45
2,48,57,0.01,84.20,0.44
2,48,57,"
",,
2,48,57,0.00,82.64,0.00
2,48,57,0.00,84.33,0.00
2,48,57,0.00,84.22,0.00
2,48,57,0.00,82.44,0.00
2,48,57,0.01,82.91,0.44
2,48,57,0.01,84.85,0.45
2,48,57,0.01,84.20,0.44
2,48,57,0.01,81.63,0.43
2,48,57,0.01,82.96,0.44
2,48,57,0.00,84.88,0.00
,,,,,
