hour,minute,second,Irms,Vrms,Prms
2,8,5,0.34,80.38,27.00
2,8,5,0.33,81.33,27.12
2,8,5,,80.32,26.98
2,8,5,0.33,81.36,26.93
2,8,5,0.08,81.18,6.72
2,8,5,0.19,81.34,15.11
2,8,5,0.32,80.58,26.18
2,8,5,0.34,80.38,27.00
2,8,5,0.33,81.33,27.12
2,8,5,,80.32,26.98
2,8,5,0.33,81.36,26.93
2,8,5,0.08,81.18,6.72
2,8,5,0.19,81.34,15.11
2,8,5,0.32,80.58,26.18
2,8,5,0.34,80.38,27.00
,,,,,
