hour,minute,second,Irms,Vrms,Prms
2,51,40,0.00,84.91,0.00
2,51,40,0.00,83.36,0.00
2,51,40,0.00,83.29,0.00
2,51,40,0.00,83.84,0.00
2,51,40,0.00,85.52,0.00
2,51,40,0.00,85.67,0.00
2,51,40,0.00,84.51,0.00
2,51,42,0.00,83.59,0.00
2,51,42,0.00,83.13,0.00
2,51,43,0.00,83.84,0.00
2,51,43,0.00,84.11,0.00
2,51,43,0.01,83.86,0.44
2,51,43,0.01,82.51,0.44
2,51,43,0.01,83.79,0.44
2,51,44,0.00,84.27,0.00
,,,,,
