hour,minute,second,Irms,Vrms,Prms
2,28,38,7.95,633.96,"
"
2,28,38,6.21,81.12,503.69
2,28,38,2.22,81.00,179.49
2,28,38,7.90,79.82,630.61
2,28,38,4.33,80.72,349.36
2,28,38,8.38,80.10,670.87
2,28,38,4.38,82.12,359.95
2,28,39,4.10,80.75,330.72
2,28,39,8.34,79.46,662.37
2,28,39,4.72,80.41,379.51
2,28,39,3.85,80.61,310.08
2,28,39,8.35,79.12,660.41
2,28,40,4.96,81.79,405.86
2,28,40,3.52,80.95,285.20
2,28,40,8.23,79.75,656.34
,,,,,
