hour,minute,second,Irms,Vrms,Prms
2,40,9,2.04,81.74,"
"
2,40,9,8.39,81.2,680.98
2,40,9,5.78,81.8,473.11
2,40,9,1.17,81.75,95.27
2,40,9,5.58,80.41,448.48
2,40,9,414.35,"
",
2,40,9,1.4,81.5,114.18
2,40,9,6.29,80.3,504.74
2,40,9,8.39,81.2,680.98
2,40,9,5.78,81.8,473.11
2,40,9,1.17,81.75,95.27
2,40,9,5.58,80.41,448.48
2,40,9,414.35,"
",
2,40,9,1.4,81.5,114.18
2,40,9,6.29,80.3,504.74
2,40,9,8.39,81.2,680.98
2,40,9,5.78,81.8,473.11
2,40,9,1.17,81.75,95.27
