hour,minute,second,Irms,Vrms,Prms
2,52,56,0.00,"
",
2,52,56,0.00,82.86,0.00
2,52,56,0.00,83.04,0.00
2,52,56,0.00,84.15,0.00
2,52,56,0.00,84.58,0.00
2,52,56,0.00,83.89,0.00
2,52,56,0.01,83.06,0.44
2,52,56,"
",,
2,52,56,0.00,83.74,0.00
2,52,56,0.00,82.86,0.00
2,52,56,0.00,83.04,0.00
2,52,56,0.00,84.15,0.00
2,52,56,0.00,84.58,0.00
2,52,56,0.00,83.89,0.00
2,52,56,0.01,83.06,0.44
2,52,56,0.00,84.37,0.00
2,52,56,0.00,83.95,0.00
,,,,,
