hour,minute,second,Irms,Vrms,Prms
2,51,0,"0
",,
2,51,0,0.00,84.53,0.00
2,51,0,"
",,
2,51,0,0.01,83.20,0.62
2,51,0,0.00,84.56,0.00
2,51,0,0.00,84.47,0.00
2,51,0,0.01,83.53,0.44
2,51,0,0.01,82.96,0.44
2,51,0,0.01,84.09,0.44
2,51,0,0.00,84.53,0.00
2,51,0,"
",,
2,51,0,0.01,83.20,0.62
2,51,0,0.00,84.56,0.00
2,51,0,0.00,84.47,0.00
2,51,0,0.01,83.53,0.44
2,51,0,0.01,82.96,0.44
2,51,0,0.01,84.09,0.44
2,51,0,0.00,84.53,0.00
,,,,,
