hour,minute,second,Irms,Vrms,Prms
2,48,45,0.0,0.43,"
"
2,48,45,0.00,82.95,0.00
2,48,45,0.00,84.40,0.00
2,48,45,0.00,83.65,0.00
2,48,45,0.00,82.30,0.00
2,48,45,0.00,83.81,0.00
2,48,45,0.00,83.71,0.00
2,48,45,0.00,83.98,0.00
2,48,45,0.00,83.38,0.00
2,48,45,0.01,82.37,0.43
2,48,45,0.00,83.51,0.00
2,48,46,0.00,84.36,0.00
2,48,46,0.00,82.69,0.00
2,48,46,0.00,82.52,0.00
2,48,46,0.00,84.15,0.00
,,,,,
