hour,minute,second,Irms,Vrms,Prms
2,5,38,0.12,27.32,"
"
2,5,38,0.34,79.85,26.82
2,5,38,0.33,80.58,26.77
2,5,38,0.33,81.24,26.59
2,5,38,7,81.66,6.05
2,5,38,0.11,81.48,8.96
2,5,38,0.28,81.32,22.57
2,5,38,0.34,80.12,27.32
2,5,38,0.34,79.85,26.82
2,5,38,0.33,80.58,26.77
2,5,38,0.33,81.24,26.59
2,5,38,0.12,81.16,9.64
2,5,38,0.28,81.28,22.56
2,5,38,0.34,80.19,27.65
2,5,39,0.34,80.58,27.17
,,,,,
