hour,minute,second,Irms,Vrms,Prms
2,6,42,0.077,79.42,"
"
2,6,42,0.34,79.78,27.3
2,6,42,0.34,80.21,27.04
2,6,42,,80.96,8.3
2,6,42,0.25,80.68,20.42
2,6,42,0.31,79.99,24.59
2,6,42,0.35,79.48,27.99
2,6,42,0.34,79.52,27.42
2,6,42,0.34,79.78,27.3
2,6,42,0.34,80.21,27.04
2,6,42,,80.96,8.3
2,6,42,0.25,80.68,20.42
2,6,42,0.31,79.99,24.59
2,6,42,0.35,79.48,27.99
2,6,42,0.34,79.52,27.42
2,6,42,0.34,79.78,27.3
