hour,minute,second,Irms,Vrms,Prms
2,39,49,1.64,81.86,133.93
2,39,49,4.75,81.25,385.72
2,39,49,8.15,80.05,652.60
2,39,49,7.25,81.52,591.03
2,39,49,2.52,81.71,206.08
2,39,49,67.95,"
",
2,39,49,6.54,81.41,532.35
2,39,49,1.64,81.86,133.93
2,39,49,4.75,81.25,385.72
2,39,49,8.15,80.05,652.60
2,39,49,7.25,81.52,591.03
2,39,49,2.52,81.71,206.08
2,39,51,2.88,79.96,229.90
2,39,51,7.35,79.62,584.94
2,39,51,8.10,79.88,646.80
2,39,51,4.38,82.06,359.32
,,,,,
