hour,minute,second,Irms,Vrms,Prms
2,9,45,031,81.89,25.57
2,9,45,0.03,82.44,2.57
2,9,45,0.31,81.49,25.58
2,9,45,0.34,80.14,27.02
2,9,45,0.33,81.26,26.70
2,9,45,0.05,81.94,4.24
2,9,45,0.05,81.75,4.20
2,9,45,0.29,81.63,23.78
2,9,46,0.33,79.35,26.55
2,9,46,0.33,80.61,26.78
2,9,46,0.08,81.06,6.27
2,9,46,0.28,80.94,22.58
2,9,46,0.34,79.67,27.28
2,9,47,0.33,81.26,27.10
2,9,47,0.09,82.45,7.65
,,,,,
