hour,minute,second,Irms,Vrms,Prms
2,8,12,0.09,27.21,"
"
2,8,12,0.33,80.85,26.66
2,8,12,0.15,82.13,12.09
2,8,12,0.06,81.32,4.72
2,8,12,0.30,81.13,24.13
2,8,12,0.34,80.23,27.46
2,8,12,0.33,80.4.06,"
"
2,8,12,0.34,80.09,27.21
2,8,12,0.33,80.85,26.66
2,8,12,0.15,82.13,12.09
2,8,12,0.06,81.32,4.72
2,8,12,0.30,81.13,24.13
2,8,12,0.34,80.23,27.46
2,8,12,0.33,80.40.34,80.78
2,8,12,0.28,81.28,22.99
,,,,,
