hour,minute,second,Irms,Vrms,Prms
2,7,24,0.3,81.64,6.46
2,7,24,0.32,80.36,28.79
2,7,24,0.34,80.15,26.92
2,7,24,0.34,80.48,27.13
2,7,24,0.33,80.99,27
2,7,24,0.33,81.27,26.6
2,7,24,0.21,81.2,17.37
2,7,24,0.08,81.64,6.46
2,7,24,0.08,80.36,28.79
2,7,24,0.34,80.15,26.92
2,7,24,0.34,80.48,27.13
2,7,24,0.33,80.99,27
2,7,24,0.33,81.27,26.6
2,7,24,0.21,81.2,17.37
2,7,24,0.08,81.64,6.46
