hour,minute,second,Irms,Vrms,Prms
2,48,25,0.0000,"
",
2,48,25,0.00,85.03,0.00
2,48,25,0.00,83.22,0.00
2,48,25,0.01,82.92,0.44
2,48,25,0.00,84.83,0.00
2,48,25,0.00,83.93,0.00
2,48,25,0.01,82.97,0.62
2,48,25,"
",,
2,48,25,0.00,84.27,0.00
2,48,25,0.00,85.03,0.00
2,48,25,0.00,83.22,0.00
2,48,25,0.01,82.92,0.44
2,48,25,0.00,84.83,0.00
2,48,25,0.00,83.93,0.00
2,48,25,0.01,82.97,0.62
2,48,25,0.00,81.73,0.00
2,48,25,0.00,84.01,0.00
,,,,,
