hour,minute,second,Irms,Vrms,Prms
2,40,25,2.40,81.99,196.43
2,40,25,3.92,81.22,318.69
2,40,25,7.79,80.04,623.67
2,40,25,7.71,81.06,625.24
2,40,25,91.98,"
",
2,40,25,8.18,80.10,655.21
2,40,25,7.08,81.36,576.37
2,40,25,2.40,81.99,196.43
2,40,25,3.92,81.22,318.69
2,40,25,7.79,80.04,623.67
2,40,25,7.71,81.06,625.24
2,40,25,91.98,"
",
2,40,25,8.18,80.10,655.21
2,40,25,7.08,81.36,576.37
2,40,25,2.40,81.99,196.43
2,40,25,3.92,81.22,318.69
2,40,25,7.79,80.04,623.67
,,,,,
